Transit.land ID,TransitFeeds ID,mdb_source_id,data_type,entity_type,provider,name,note,static_reference,direct_download,authentication_type,authentication_info,api_key_parameter_name,license
f-wsf~rt,,,gtfs_rt,vp,Washington State Ferries,,,1331,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/vehicle-positions-for-agency/95.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-wsf~rt,,,gtfs_rt,sa,Washington State Ferries,,,1331,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/alerts-for-agency/95.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-wsf~rt,,,gtfs_rt,tu,Washington State Ferries,,,1331,http://api.pugetsound.onebusaway.org/api/gtfs_realtime/trip-updates-for-agency/95.pb?key={API_KEY},3,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/otd-downloads,,https://www.soundtransit.org/help-contacts/business-information/open-transit-data-otd/transit-data-terms-use
f-ltd~rt,lane-transit-district/879,,gtfs_rt,tu,Lane Transit District,,,131,http://feed.ltd.org/gtfs-realtime/tripupdate,0,,,
f-ltd~rt,lane-transit-district/880,,gtfs_rt,sa,Lane Transit District,,,131,http://feed.ltd.org/gtfs-realtime/alert,0,,,
f-ltd~rt,lane-transit-district/878,,gtfs_rt,vp,Lane Transit District,,,131,http://feed.ltd.org/gtfs-realtime/vehicle,0,,,
f-dpwh-londontransit~rt,"london-transit-commission/1180, london-transit-commission/1242",,gtfs_rt,vp,London Transit Commission,,,2,http://gtfs.ltconline.ca/Vehicle/VehiclePositions.pb,0,,,
f-dpwh-londontransit~rt,"london-transit-commission/1243,  london-transit-commission/1179",,gtfs_rt,sa,London Transit Commission,,,2,http://gtfs.ltconline.ca/Alert/Alerts.pb,0,,,
f-dpwh-londontransit~rt,london-transit-commission/1241,,gtfs_rt,tu,London Transit Commission,,,2,http://gtfs.ltconline.ca/TripUpdate/TripUpdates.pb,0,,,
f-redondo~beach~cities~transit~rt,,,gtfs_rt,tu,Beach Cities Transit,,,803,https://redondobeachbct.com/gtfs-rt/tripupdates,0,,,
f-redondo~beach~cities~transit~rt,,,gtfs_rt,sa,Beach Cities Transit,,,803,https://redondobeachbct.com/gtfs-rt/alerts,0,,,
f-redondo~beach~cities~transit~rt,,,gtfs_rt,vp,Beach Cities Transit,,,803,https://redondobeachbct.com/gtfs-rt/vehiclepositions,0,,,
f-septa~rail~rt,,,gtfs_rt,vp,Southeastern Pennsylvania Transportation Authority (SEPTA),SEPTA Rail,,503,https://api.goswift.ly/real-time/septa-rail/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-septa~rail~rt,,,gtfs_rt,tu,Southeastern Pennsylvania Transportation Authority (SEPTA),SEPTA Rail,,503,https://api.goswift.ly/real-time/septa-rail/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-septa~rt,,,gtfs_rt,vp,Southeastern Pennsylvania Transportation Authority (SEPTA),SEPTA Bus,,502,https://api.goswift.ly/real-time/septa/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-septa~rt,,,gtfs_rt,tu,Southeastern Pennsylvania Transportation Authority (SEPTA),SEPTA Bus,,502,https://api.goswift.ly/real-time/septa/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-qline~mi~rt,,,gtfs_rt,vp,Qline Detroit,,,802,https://api.goswift.ly/real-time/detroit-m1-rail/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-qline~mi~rt,,,gtfs_rt,sa,Qline Detroit,,,802,https://api.goswift.ly/real-time/detroit-m1-rail/gtfs-rt-alerts/,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-qline~mi~rt,,,gtfs_rt,tu,Qline Detroit,,,802,https://api.goswift.ly/real-time/detroit-m1-rail/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-metro~losangeles~rt,,,gtfs_rt,vp,LA Metro,,,,https://api.goswift.ly/real-time/lametro/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-metro~losangeles~rt,,,gtfs_rt,tu,LA Metro,,,,https://api.goswift.ly/real-time/lametro/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-smart~ca~rt,,,gtfs_rt,vp,Sonoma Marin Area Rail Transit (SMART),,,,https://api.goswift.ly/real-time/smart/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-smart~ca~rt,,,gtfs_rt,tu,Sonoma Marin Area Rail Transit (SMART),,,,https://api.goswift.ly/real-time/smart/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-9qbb-marintransit~rt,,,gtfs_rt,vp,Marin County Transit District (MCTD),,,71,https://marintransit.net/gtfs-rt/vehiclepositions,0,,,
f-9qbb-marintransit~rt,,,gtfs_rt,sa,Marin County Transit District (MCTD),,,71,https://marintransit.net/gtfs-rt/alerts,0,,,
f-9qbb-marintransit~rt,,,gtfs_rt,tu,Marin County Transit District (MCTD),,,71,https://marintransit.net/gtfs-rt/tripupdates,0,,,
f-gunnisonvalleyrta~rt,,,gtfs_rt,vp,Gunnison Valley Transportation Authority (RTA),,,163,https://api.goswift.ly/real-time/gunnison/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-gunnisonvalleyrta~rt,,,gtfs_rt,tu,Gunnison Valley Transportation Authority (RTA),,,163,https://api.goswift.ly/real-time/gunnison/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-central~transit~wa~rt,,,gtfs_rt,vp,Ellensburg Central Transit,,,303,https://api.goswift.ly/real-time/central-transit-wa/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-central~transit~wa~rt,,,gtfs_rt,sa,Ellensburg Central Transit,,,303,https://api.goswift.ly/real-time/central-transit-wa/gtfs-rt-alerts/,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-central~transit~wa~rt,,,gtfs_rt,tu,Ellensburg Central Transit,,,303,https://api.goswift.ly/real-time/central-transit-wa/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
,,,gtfs_rt,tu,Tampereen joukkoliikenne (JOLI),Tampere,,866,https://data.waltti.fi/tampere/api/gtfsrealtime/v1.0/feed/tripupdate,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,sa,Tampereen joukkoliikenne (JOLI),Tampere,,866,https://data.waltti.fi/tampere/api/gtfsrealtime/v1.0/feed/servicealert,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,vp,Tampereen joukkoliikenne (JOLI),Tampere,,866,https://data.waltti.fi/tampere/api/gtfsrealtime/v1.0/feed/vehicleposition,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,tu,"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",Lahti,,1129,https://data.waltti.fi/lahti/api/gtfsrealtime/v1.0/feed/tripupdate,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,sa,"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",Lahti,,1129,https://data.waltti.fi/lahti/api/gtfsrealtime/v1.0/feed/servicealert,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,vp,"Haarasilta Toivo Samuli, Järvisen Liikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Bus Travel Oy Reissu Ruoti, Tilausliikenne Kuisma Ky",Lahti,,1129,https://data.waltti.fi/lahti/api/gtfsrealtime/v1.0/feed/vehicleposition,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,tu,"Linja-Karjala Oy, Savo-Karjalan Linja Oy",Joensuu,,1227,https://data.waltti.fi/joensuu/api/gtfsrealtime/v1.0/feed/tripupdate,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,sa,"Linja-Karjala Oy, Savo-Karjalan Linja Oy",Joensuu,,1227,https://data.waltti.fi/joensuu/api/gtfsrealtime/v1.0/feed/servicealert,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,vp,"Linja-Karjala Oy, Savo-Karjalan Linja Oy",Joensuu,,1227,https://data.waltti.fi/joensuu/api/gtfsrealtime/v1.0/feed/vehicleposition,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,tu,"Jyväskylän Liikenne Oy, Koivuranta Oy, Uuraisten Liikenne Ky, Savo-Karjalan Linja Oy, Linja-Karjala Oy, Oulun taksipalvelut Oy, Oubus Oy, Suorsan Liikenne Ky, Koskilinjat Oy, Oy Pohjolan liikenne Ab, Kuopion Liikenne Oy, Autolinjat Oy, ML-Charter Oy, Etelä-Suomen Linjaliikenne Oy, Linjaliikenne Martti Laurila Oy, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Elimäen Liikenne Oy, Anjalankosken Linja Oy, Savonlinja Oy, Liikenne M. Heikura Oy, Jääskeläisen Auto Oy, Kilpailutus käynnissä, TILAUSAJOT MENNÄÄN BUSSILLA OY, Revon Turistiliikenne Oy, Matkamestarit Oy, R-Kioski, A. Valppu Oy, Invataksi Niemi Oy, Oy Wiik & Ström Ab, Oravaisten Liikenne Oy, Vaasan Paikallisliikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Järvisen Liikenne Oy, Niemisen Linjat Oy, Bus Travel Oy Reissu Ruoti, Taksi- ja linja-autoliikenne Timo Lahtinen, SL-Autoyhtymä Oy, Linja-autoliike E Ahonen Ky, Lehdon Liikenne Oy, HämeBus Oy, Tuuri Jaakko Juhani, Pekolan Liikenne Oy, Mikkolan Liikenne Oy, Vekka Liikenne Oy, Inter Kuljetus Oy, Valkeakosken Liikenne Oy, Matkahuolto Oy, ELY, Ventoniemi Oy, Yhdysliikenne Oy, MIKA K. NISKANEN OY, Kantamatkat, LINJA-AUTOLIIKE YRJÖ MAKKONEN & KUMPP, SOISALON LIIKENNE OY, Pohjolan Matka, HENKILÖKULJETUS RISSANEN OY, V.Alamäki Oy, Kai Heikkinen Oy, Savo Kainuun Tilausmatkat Ky, Kajaanin Tila-autot Oy, A Kyllönen Oy, Puolangan Bussipalvelu Ky, Kainuun Tilausliikenne P. Jääskeläinen Ky, Matka-Kyllönen Oy, Jyrkilä Oy, Liikenne Vuorela Oy, Pyhtään Kuljetuspalvelut Oy, Erkki Itkonen Oy, Ihastjärven Linja Oy, Tilausliikenne Himanen, Mikkelin Palvelutaksit Oy, Tuplataxi, Matka Mäkelä Oy, Tilausliikenne Hokkinen Ky, S. J. TOIVONEN OY, E. RANTANEN OY, Kuljetus Mikkonen KY, Linja-autoliike Veljekset Laitinen Oy, TILAUSLIIKENNE HÄNNINEN OY, JOUTSENON AUTO- JA KULJETUSPALVELU OY, TOIMI VENTO KY, NINA´S ERIKOISTAKSIPALVELUT OY, Tarkiainen Matti Olavi, Anssin Tilausliikenne Oy, Rautalammin Auto Oy, Oy Rytkönen & Co, SAIMAAN TURISTILIIKENNE OY, Studio Ticket Pusatec-DO-NOT-USE, Studio Ti",Jyväskylä,,867,https://data.waltti.fi/jyvaskyla/api/gtfsrealtime/v1.0/feed/tripupdate,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,sa,"Jyväskylän Liikenne Oy, Koivuranta Oy, Uuraisten Liikenne Ky, Savo-Karjalan Linja Oy, Linja-Karjala Oy, Oulun taksipalvelut Oy, Oubus Oy, Suorsan Liikenne Ky, Koskilinjat Oy, Oy Pohjolan liikenne Ab, Kuopion Liikenne Oy, Autolinjat Oy, ML-Charter Oy, Etelä-Suomen Linjaliikenne Oy, Linjaliikenne Martti Laurila Oy, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Elimäen Liikenne Oy, Anjalankosken Linja Oy, Savonlinja Oy, Liikenne M. Heikura Oy, Jääskeläisen Auto Oy, Kilpailutus käynnissä, TILAUSAJOT MENNÄÄN BUSSILLA OY, Revon Turistiliikenne Oy, Matkamestarit Oy, R-Kioski, A. Valppu Oy, Invataksi Niemi Oy, Oy Wiik & Ström Ab, Oravaisten Liikenne Oy, Vaasan Paikallisliikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Järvisen Liikenne Oy, Niemisen Linjat Oy, Bus Travel Oy Reissu Ruoti, Taksi- ja linja-autoliikenne Timo Lahtinen, SL-Autoyhtymä Oy, Linja-autoliike E Ahonen Ky, Lehdon Liikenne Oy, HämeBus Oy, Tuuri Jaakko Juhani, Pekolan Liikenne Oy, Mikkolan Liikenne Oy, Vekka Liikenne Oy, Inter Kuljetus Oy, Valkeakosken Liikenne Oy, Matkahuolto Oy, ELY, Ventoniemi Oy, Yhdysliikenne Oy, MIKA K. NISKANEN OY, Kantamatkat, LINJA-AUTOLIIKE YRJÖ MAKKONEN & KUMPP, SOISALON LIIKENNE OY, Pohjolan Matka, HENKILÖKULJETUS RISSANEN OY, V.Alamäki Oy, Kai Heikkinen Oy, Savo Kainuun Tilausmatkat Ky, Kajaanin Tila-autot Oy, A Kyllönen Oy, Puolangan Bussipalvelu Ky, Kainuun Tilausliikenne P. Jääskeläinen Ky, Matka-Kyllönen Oy, Jyrkilä Oy, Liikenne Vuorela Oy, Pyhtään Kuljetuspalvelut Oy, Erkki Itkonen Oy, Ihastjärven Linja Oy, Tilausliikenne Himanen, Mikkelin Palvelutaksit Oy, Tuplataxi, Matka Mäkelä Oy, Tilausliikenne Hokkinen Ky, S. J. TOIVONEN OY, E. RANTANEN OY, Kuljetus Mikkonen KY, Linja-autoliike Veljekset Laitinen Oy, TILAUSLIIKENNE HÄNNINEN OY, JOUTSENON AUTO- JA KULJETUSPALVELU OY, TOIMI VENTO KY, NINA´S ERIKOISTAKSIPALVELUT OY, Tarkiainen Matti Olavi, Anssin Tilausliikenne Oy, Rautalammin Auto Oy, Oy Rytkönen & Co, SAIMAAN TURISTILIIKENNE OY, Studio Ticket Pusatec-DO-NOT-USE, Studio Ti",Jyväskylä,,867,https://data.waltti.fi/jyvaskyla/api/gtfsrealtime/v1.0/feed/servicealert,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
,,,gtfs_rt,vp,"Jyväskylän Liikenne Oy, Koivuranta Oy, Uuraisten Liikenne Ky, Savo-Karjalan Linja Oy, Linja-Karjala Oy, Oulun taksipalvelut Oy, Oubus Oy, Suorsan Liikenne Ky, Koskilinjat Oy, Oy Pohjolan liikenne Ab, Kuopion Liikenne Oy, Autolinjat Oy, ML-Charter Oy, Etelä-Suomen Linjaliikenne Oy, Linjaliikenne Martti Laurila Oy, Kari Väisänen Ky, Matkatoimisto Matka-Majuri Ky, Linja-autoliikenne P. Puolakka Ky, Elimäen Liikenne Oy, Anjalankosken Linja Oy, Savonlinja Oy, Liikenne M. Heikura Oy, Jääskeläisen Auto Oy, Kilpailutus käynnissä, TILAUSAJOT MENNÄÄN BUSSILLA OY, Revon Turistiliikenne Oy, Matkamestarit Oy, R-Kioski, A. Valppu Oy, Invataksi Niemi Oy, Oy Wiik & Ström Ab, Oravaisten Liikenne Oy, Vaasan Paikallisliikenne Oy, Koiviston Auto Oy, Lehtimäen Liikenne Oy, Järvisen Liikenne Oy, Niemisen Linjat Oy, Bus Travel Oy Reissu Ruoti, Taksi- ja linja-autoliikenne Timo Lahtinen, SL-Autoyhtymä Oy, Linja-autoliike E Ahonen Ky, Lehdon Liikenne Oy, HämeBus Oy, Tuuri Jaakko Juhani, Pekolan Liikenne Oy, Mikkolan Liikenne Oy, Vekka Liikenne Oy, Inter Kuljetus Oy, Valkeakosken Liikenne Oy, Matkahuolto Oy, ELY, Ventoniemi Oy, Yhdysliikenne Oy, MIKA K. NISKANEN OY, Kantamatkat, LINJA-AUTOLIIKE YRJÖ MAKKONEN & KUMPP, SOISALON LIIKENNE OY, Pohjolan Matka, HENKILÖKULJETUS RISSANEN OY, V.Alamäki Oy, Kai Heikkinen Oy, Savo Kainuun Tilausmatkat Ky, Kajaanin Tila-autot Oy, A Kyllönen Oy, Puolangan Bussipalvelu Ky, Kainuun Tilausliikenne P. Jääskeläinen Ky, Matka-Kyllönen Oy, Jyrkilä Oy, Liikenne Vuorela Oy, Pyhtään Kuljetuspalvelut Oy, Erkki Itkonen Oy, Ihastjärven Linja Oy, Tilausliikenne Himanen, Mikkelin Palvelutaksit Oy, Tuplataxi, Matka Mäkelä Oy, Tilausliikenne Hokkinen Ky, S. J. TOIVONEN OY, E. RANTANEN OY, Kuljetus Mikkonen KY, Linja-autoliike Veljekset Laitinen Oy, TILAUSLIIKENNE HÄNNINEN OY, JOUTSENON AUTO- JA KULJETUSPALVELU OY, TOIMI VENTO KY, NINA´S ERIKOISTAKSIPALVELUT OY, Tarkiainen Matti Olavi, Anssin Tilausliikenne Oy, Rautalammin Auto Oy, Oy Rytkönen & Co, SAIMAAN TURISTILIIKENNE OY, Studio Ticket Pusatec-DO-NOT-USE, Studio Ti",Jyväskylä,,867,https://data.waltti.fi/jyvaskyla/api/gtfsrealtime/v1.0/feed/vehicleposition,2,https://opendata.waltti.fi/getting-started#api-tokens,authorization,https://opendata.waltti.fi/docs
f-baytowntrolley~fl~rt,,,gtfs_rt,tu,Bay Town Trolley,,,337,https://api.goswift.ly/real-time/bay-town-trolley/gtfs-rt-trip-updates,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-baytowntrolley~fl~rt,,,gtfs_rt,vp,Bay Town Trolley,,,337,https://api.goswift.ly/real-time/bay-town-trolley/gtfs-rt-vehicle-positions,2,https://goswift.ly/realtime-api-key,authorization,https://www.goswift.ly/api-license
f-dnh-marta~rt,marta/118,,gtfs_rt,tu,Metropolitan Atlanta Rapid Transit Authority (MARTA),,,368,https://gtfs-rt.itsmarta.com/TMGTFSRealTimeWebService/tripupdate/tripupdates.pb,0,,,
f-dnh-marta~rt,marta/119,,gtfs_rt,vp,Metropolitan Atlanta Rapid Transit Authority (MARTA),,,368,https://gtfs-rt.itsmarta.com/TMGTFSRealTimeWebService/vehicle/vehiclepositions.pb,0,,,
f-mbta~rt,mbta/92,,gtfs_rt,vp,Massachusetts Bay Transportation Authority (MBTA),,,437,https://cdn.mbta.com/realtime/VehiclePositions.pb,0,,,https://www.mass.gov/files/documents/2017/10/27/develop_license_agree_0.pdf
f-mbta~rt,mbta/90,,gtfs_rt,sa,Massachusetts Bay Transportation Authority (MBTA),,,437,https://cdn.mbta.com/realtime/Alerts.pb,0,,,https://www.mass.gov/files/documents/2017/10/27/develop_license_agree_0.pdf
f-mbta~rt,mbta/91,,gtfs_rt,tu,Massachusetts Bay Transportation Authority (MBTA),,,437,https://cdn.mbta.com/realtime/TripUpdates.pb,0,,,https://www.mass.gov/files/documents/2017/10/27/develop_license_agree_0.pdf
f-halifax~rt,metrotransit/810,,gtfs_rt,tu,Halifax Transit,,,734,http://gtfs.halifax.ca/realtime/TripUpdate/TripUpdates.pb,0,,,http://www.halifax.ca/opendata/transit.php
f-halifax~rt,metrotransit/811,,gtfs_rt,sa,Halifax Transit,,,734,http://gtfs.halifax.ca/realtime/Alert/Alerts.pb,0,,,http://www.halifax.ca/opendata/transit.php
f-halifax~rt,metrotransit/809,,gtfs_rt,vp,Halifax Transit,,,734,http://gtfs.halifax.ca/realtime/Vehicle/VehiclePositions.pb,0,,,http://www.halifax.ca/opendata/transit.php
f-madison~rt,metro-transit-madison/747,,gtfs_rt,tu,Metro Transit,,,394,http://transitdata.cityofmadison.com/TripUpdate/TripUpdates.pb,0,,,http://www.cityofmadison.com/metro/Apps/developers.cfm
f-madison~rt,metro-transit-madison/746,,gtfs_rt,sa,Metro Transit,,,394,http://transitdata.cityofmadison.com/Alert/Alerts.pb,0,,,http://www.cityofmadison.com/metro/Apps/developers.cfm
f-madison~rt,metro-transit-madison/748,,gtfs_rt,vp,Metro Transit,,,394,http://transitdata.cityofmadison.com/Vehicle/VehiclePositions.pb,0,,,http://www.cityofmadison.com/metro/Apps/developers.cfm
f-miway~rt,miway/776,,gtfs_rt,tu,MiWay,,,730,https://www.miapp.ca/GTFS_RT/TripUpdate/TripUpdates.pb,0,,,http://www.mississauga.ca/portal/miway/developerdownload
f-miway~rt,miway/808,,gtfs_rt,vp,MiWay,,,730,https://www.miapp.ca/GTFS_RT/Vehicle/VehiclePositions.pb,0,,,http://www.mississauga.ca/portal/miway/developerdownload
f-modestoareaexpress~rt,modesto-area-express/928,,gtfs_rt,tu,Stanislaus Regional Transit Authority (StanRTA),,,1332,http://max.availtec.com/InfoPoint/GTFS-Realtime.ashx?Type=Tripupdate,0,,,
f-modestoareaexpress~rt,modesto-area-express/1331,,gtfs_rt,vp,Stanislaus Regional Transit Authority (StanRTA),,,1332,https://max.availtec.com/InfoPoint/GTFS-Realtime.ashx?Type=VehiclePosition,0,,,
f-modestoareaexpress~rt,modesto-area-express/1332,,gtfs_rt,sa,Stanislaus Regional Transit Authority (StanRTA),,,1332,https://max.availtec.com/InfoPoint/GTFS-Realtime.ashx?Type=Alert,0,,,
f-mst~rt,monterey-salinas-transit/855,,gtfs_rt,vp,Monterey-Salinas Transit,,,56,http://206.128.158.191/TMGTFSRealTimeWebService/Vehicle/VehiclePositions.pb,0,,,
f-mst~rt,monterey-salinas-transit/857,,gtfs_rt,sa,Monterey-Salinas Transit,,,56,http://206.128.158.191/TMGTFSRealTimeWebService/Alert/Alerts.pb,0,,,
f-mst~rt,monterey-salinas-transit/856,,gtfs_rt,tu,Monterey-Salinas Transit,,,56,http://206.128.158.191/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,
f-mtamaryland~rt,"mta-maryland/708, mta-maryland/707",,gtfs_rt,vp|tu,Maryland Transit Administration,MARC Train ,This source includes Vehicle Position and Trip Updates entities under the same feed.,468,https://mdotmta-gtfs-rt.s3.amazonaws.com/MARC+RT/marc.pb,0,,,
f-nashvillemta~rt,nashville-mta/871,,gtfs_rt,tu,Nashville Metropolitan Transit Authority (Nashville MTA),,,360,http://transitdata.nashvillemta.org/TMGTFSRealTimeWebService/tripupdate/tripupdates.pb,0,,,https://www.nashvillemta.org/Nashville-MTA-Developer-Data-Request.asp
f-nashvillemta~rt,nashville-mta/870,,gtfs_rt,sa,Nashville Metropolitan Transit Authority (Nashville MTA),,,360,http://transitdata.nashvillemta.org/TMGTFSRealTimeWebService/alert/alerts.pb,0,,,https://www.nashvillemta.org/Nashville-MTA-Developer-Data-Request.asp
f-nashvillemta~rt,nashville-mta/872,,gtfs_rt,vp,Nashville Metropolitan Transit Authority (Nashville MTA),,,360,http://transitdata.nashvillemta.org/TMGTFSRealTimeWebService/vehicle/vehiclepositions.pb,0,,,https://www.nashvillemta.org/Nashville-MTA-Developer-Data-Request.asp
f-nice~rt,nassau-inter-county-express/300,,gtfs_rt,sa,Nassau Inter-County Express (NICE Bus),,,521,http://nicebus.com/downloads/gtfs/NYC_NICE.proto,0,,,
f-dr5-mtanyclirr~rt,mta/421,,gtfs_rt,vp|tu,MTA New York City Transit,Long Island Rail Road,This source includes Vehicle Position and Trip Updates entities under the same feed.,507, https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/lirr%2Fgtfs-lirr,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
f-dr5-mtanyclirr~rt,mta/1262,,gtfs_rt,sa,MTA New York City Transit,Long Island Rail Road,,507,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/camsys%2Flirr-alerts,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,mta/1263,,gtfs_rt,sa,MTA New York City Transit,Metro North Railroad,,524,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/camsys%2Fmnr-alerts,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,mta/420,,gtfs_rt,tu,MTA New York City Transit,Metro North Railroad,,524,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/mnr%2Fgtfs-mnr,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,"mta/1261, mta/1259",,gtfs_rt,sa,MTA New York City Transit,Bus,,510,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/camsys%2Fbus-alerts,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,mta/1260,,gtfs_rt,sa,MTA New York City Transit,NYC Subway,,516,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/camsys%2Fsubway-alerts,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,,,gtfs_rt,vp|tu,MTA New York City Transit,NYC Subway ACE Lines,This source includes Vehicle Position and Trip Updates entities under the same feed.,516,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs-ace,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,,,gtfs_rt,vp|tu,MTA New York City Transit,NYC Subway BDFM Lines,This source includes Vehicle Position and Trip Updates entities under the same feed.,516,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs-bdfm,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,,,gtfs_rt,vp|tu,MTA New York City Transit,NYC Subway G Line,This source includes Vehicle Position and Trip Updates entities under the same feed.,516,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs-g,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,,,gtfs_rt,vp|tu,MTA New York City Transit,NYC Subway JZ Lines,This source includes Vehicle Position and Trip Updates entities under the same feed.,516,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs-jz,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
,,,gtfs_rt,vp|tu,MTA New York City Transit,NYC Subway NQRW Lines,This source includes Vehicle Position and Trip Updates entities under the same feed.,516,https://api-endpoint.mta.info/Dataservice/mtagtfsfeeds/nyct%2Fgtfs-nqrw,2,https://api.mta.info/#/signup,x-api-key,https://api.mta.info/#/DataFeedAgreement
